state,county_name,year,state_po,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
VIRGINIA,HAMPTON,2016,VA,51650,US PRESIDENT,DONALD TRUMP,REPUBLICAN,17902,62356,20260225,TOTAL
VIRGINIA,HAMPTON,2016,VA,51650,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,41312,62356,20260225,TOTAL
VIRGINIA,HAMPTON,2016,VA,51650,US PRESIDENT,OTHER,OTHER,3142,62356,20260225,TOTAL
VIRGINIA,HANOVER,2016,VA,51085,US PRESIDENT,DONALD TRUMP,REPUBLICAN,39630,62753,20260225,TOTAL
VIRGINIA,HANOVER,2016,VA,51085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,19382,62753,20260225,TOTAL
VIRGINIA,HANOVER,2016,VA,51085,US PRESIDENT,OTHER,OTHER,3741,62753,20260225,TOTAL
VIRGINIA,HARRISONBURG,2016,VA,51660,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6262,17993,20260225,TOTAL
VIRGINIA,HARRISONBURG,2016,VA,51660,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10212,17993,20260225,TOTAL
VIRGINIA,HARRISONBURG,2016,VA,51660,US PRESIDENT,OTHER,OTHER,1519,17993,20260225,TOTAL
VIRGINIA,HENRICO,2016,VA,51087,US PRESIDENT,DONALD TRUMP,REPUBLICAN,59857,163654,20260225,TOTAL
VIRGINIA,HENRICO,2016,VA,51087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,93935,163654,20260225,TOTAL
VIRGINIA,HENRICO,2016,VA,51087,US PRESIDENT,OTHER,OTHER,9862,163654,20260225,TOTAL
VIRGINIA,HENRY,2016,VA,51089,US PRESIDENT,DONALD TRUMP,REPUBLICAN,15208,24106,20260225,TOTAL
VIRGINIA,HENRY,2016,VA,51089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8198,24106,20260225,TOTAL
VIRGINIA,HENRY,2016,VA,51089,US PRESIDENT,OTHER,OTHER,700,24106,20260225,TOTAL
VIRGINIA,HIGHLAND,2016,VA,51091,US PRESIDENT,DONALD TRUMP,REPUBLICAN,958,1391,20260225,TOTAL
VIRGINIA,HIGHLAND,2016,VA,51091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,371,1391,20260225,TOTAL
VIRGINIA,HIGHLAND,2016,VA,51091,US PRESIDENT,OTHER,OTHER,62,1391,20260225,TOTAL
VIRGINIA,HOPEWELL,2016,VA,51670,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3885,9008,20260225,TOTAL
VIRGINIA,HOPEWELL,2016,VA,51670,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4724,9008,20260225,TOTAL
VIRGINIA,HOPEWELL,2016,VA,51670,US PRESIDENT,OTHER,OTHER,399,9008,20260225,TOTAL
VIRGINIA,ISLE OF WIGHT,2016,VA,51093,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12204,21075,20260225,TOTAL
VIRGINIA,ISLE OF WIGHT,2016,VA,51093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7881,21075,20260225,TOTAL
VIRGINIA,ISLE OF WIGHT,2016,VA,51093,US PRESIDENT,OTHER,OTHER,990,21075,20260225,TOTAL
VIRGINIA,JAMES CITY,2016,VA,51095,US PRESIDENT,DONALD TRUMP,REPUBLICAN,21306,43173,20260225,TOTAL
VIRGINIA,JAMES CITY,2016,VA,51095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,19105,43173,20260225,TOTAL
VIRGINIA,JAMES CITY,2016,VA,51095,US PRESIDENT,OTHER,OTHER,2762,43173,20260225,TOTAL
VIRGINIA,KING AND QUEEN,2016,VA,51097,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2099,3697,20260225,TOTAL
VIRGINIA,KING AND QUEEN,2016,VA,51097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1468,3697,20260225,TOTAL
VIRGINIA,KING AND QUEEN,2016,VA,51097,US PRESIDENT,OTHER,OTHER,130,3697,20260225,TOTAL
VIRGINIA,KING GEORGE,2016,VA,51099,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7341,12059,20260225,TOTAL
VIRGINIA,KING GEORGE,2016,VA,51099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4007,12059,20260225,TOTAL
VIRGINIA,KING GEORGE,2016,VA,51099,US PRESIDENT,OTHER,OTHER,711,12059,20260225,TOTAL
VIRGINIA,KING WILLIAM,2016,VA,51101,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5975,9161,20260225,TOTAL
VIRGINIA,KING WILLIAM,2016,VA,51101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2760,9161,20260225,TOTAL
VIRGINIA,KING WILLIAM,2016,VA,51101,US PRESIDENT,OTHER,OTHER,426,9161,20260225,TOTAL
VIRGINIA,LANCASTER,2016,VA,51103,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3523,6645,20260225,TOTAL
VIRGINIA,LANCASTER,2016,VA,51103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2869,6645,20260225,TOTAL
VIRGINIA,LANCASTER,2016,VA,51103,US PRESIDENT,OTHER,OTHER,253,6645,20260225,TOTAL
VIRGINIA,LEE,2016,VA,51105,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7543,9399,20260225,TOTAL
VIRGINIA,LEE,2016,VA,51105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1627,9399,20260225,TOTAL
VIRGINIA,LEE,2016,VA,51105,US PRESIDENT,OTHER,OTHER,229,9399,20260225,TOTAL
VIRGINIA,LEXINGTON,2016,VA,51678,US PRESIDENT,DONALD TRUMP,REPUBLICAN,766,2465,20260225,TOTAL
VIRGINIA,LEXINGTON,2016,VA,51678,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1514,2465,20260225,TOTAL
VIRGINIA,LEXINGTON,2016,VA,51678,US PRESIDENT,OTHER,OTHER,185,2465,20260225,TOTAL
VIRGINIA,LOUDOUN,2016,VA,51107,US PRESIDENT,DONALD TRUMP,REPUBLICAN,69949,183097,20260225,TOTAL
VIRGINIA,LOUDOUN,2016,VA,51107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,100795,183097,20260225,TOTAL
VIRGINIA,LOUDOUN,2016,VA,51107,US PRESIDENT,OTHER,OTHER,12353,183097,20260225,TOTAL
VIRGINIA,LOUISA,2016,VA,51109,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10528,17631,20260225,TOTAL
VIRGINIA,LOUISA,2016,VA,51109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6212,17631,20260225,TOTAL
VIRGINIA,LOUISA,2016,VA,51109,US PRESIDENT,OTHER,OTHER,891,17631,20260225,TOTAL
VIRGINIA,LUNENBURG,2016,VA,51111,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3204,5586,20260225,TOTAL
VIRGINIA,LUNENBURG,2016,VA,51111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2227,5586,20260225,TOTAL
VIRGINIA,LUNENBURG,2016,VA,51111,US PRESIDENT,OTHER,OTHER,155,5586,20260225,TOTAL
VIRGINIA,LYNCHBURG,2016,VA,51680,US PRESIDENT,DONALD TRUMP,REPUBLICAN,17982,35671,20260225,TOTAL
VIRGINIA,LYNCHBURG,2016,VA,51680,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14792,35671,20260225,TOTAL
VIRGINIA,LYNCHBURG,2016,VA,51680,US PRESIDENT,OTHER,OTHER,2897,35671,20260225,TOTAL
VIRGINIA,MADISON,2016,VA,51113,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4419,6979,20260225,TOTAL
VIRGINIA,MADISON,2016,VA,51113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2203,6979,20260225,TOTAL
VIRGINIA,MADISON,2016,VA,51113,US PRESIDENT,OTHER,OTHER,357,6979,20260225,TOTAL
VIRGINIA,MANASSAS,2016,VA,51683,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5953,15411,20260225,TOTAL
VIRGINIA,MANASSAS,2016,VA,51683,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8423,15411,20260225,TOTAL
VIRGINIA,MANASSAS,2016,VA,51683,US PRESIDENT,OTHER,OTHER,1035,15411,20260225,TOTAL
VIRGINIA,MANASSAS PARK,2016,VA,51685,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1733,5232,20260225,TOTAL
VIRGINIA,MANASSAS PARK,2016,VA,51685,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3204,5232,20260225,TOTAL
VIRGINIA,MANASSAS PARK,2016,VA,51685,US PRESIDENT,OTHER,OTHER,295,5232,20260225,TOTAL
VIRGINIA,MARTINSVILLE,2016,VA,51690,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2149,5907,20260225,TOTAL
VIRGINIA,MARTINSVILLE,2016,VA,51690,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3533,5907,20260225,TOTAL
VIRGINIA,MARTINSVILLE,2016,VA,51690,US PRESIDENT,OTHER,OTHER,225,5907,20260225,TOTAL
VIRGINIA,MATHEWS,2016,VA,51115,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3517,5311,20260225,TOTAL
VIRGINIA,MATHEWS,2016,VA,51115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1563,5311,20260225,TOTAL
VIRGINIA,MATHEWS,2016,VA,51115,US PRESIDENT,OTHER,OTHER,231,5311,20260225,TOTAL
VIRGINIA,MECKLENBURG,2016,VA,51117,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8288,14945,20260225,TOTAL
VIRGINIA,MECKLENBURG,2016,VA,51117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6285,14945,20260225,TOTAL
VIRGINIA,MECKLENBURG,2016,VA,51117,US PRESIDENT,OTHER,OTHER,372,14945,20260225,TOTAL
VIRGINIA,MIDDLESEX,2016,VA,51119,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3670,6017,20260225,TOTAL
VIRGINIA,MIDDLESEX,2016,VA,51119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2108,6017,20260225,TOTAL
VIRGINIA,MIDDLESEX,2016,VA,51119,US PRESIDENT,OTHER,OTHER,239,6017,20260225,TOTAL
VIRGINIA,MONTGOMERY,2016,VA,51121,US PRESIDENT,DONALD TRUMP,REPUBLICAN,19459,43031,20260225,TOTAL
VIRGINIA,MONTGOMERY,2016,VA,51121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,20021,43031,20260225,TOTAL
VIRGINIA,MONTGOMERY,2016,VA,51121,US PRESIDENT,OTHER,OTHER,3551,43031,20260225,TOTAL
VIRGINIA,NELSON,2016,VA,51125,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4154,8318,20260225,TOTAL
VIRGINIA,NELSON,2016,VA,51125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3689,8318,20260225,TOTAL
VIRGINIA,NELSON,2016,VA,51125,US PRESIDENT,OTHER,OTHER,475,8318,20260225,TOTAL
VIRGINIA,NEW KENT,2016,VA,51127,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8118,12242,20260225,TOTAL
VIRGINIA,NEW KENT,2016,VA,51127,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3546,12242,20260225,TOTAL
VIRGINIA,NEW KENT,2016,VA,51127,US PRESIDENT,OTHER,OTHER,578,12242,20260225,TOTAL
VIRGINIA,NEWPORT NEWS,2016,VA,51700,US PRESIDENT,DONALD TRUMP,REPUBLICAN,25468,75715,20260225,TOTAL
VIRGINIA,NEWPORT NEWS,2016,VA,51700,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,45618,75715,20260225,TOTAL
VIRGINIA,NEWPORT NEWS,2016,VA,51700,US PRESIDENT,OTHER,OTHER,4629,75715,20260225,TOTAL
VIRGINIA,NORFOLK,2016,VA,51710,US PRESIDENT,DONALD TRUMP,REPUBLICAN,21552,83388,20260225,TOTAL
VIRGINIA,NORFOLK,2016,VA,51710,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,57023,83388,20260225,TOTAL
VIRGINIA,NORFOLK,2016,VA,51710,US PRESIDENT,OTHER,OTHER,4813,83388,20260225,TOTAL
VIRGINIA,NORTHAMPTON,2016,VA,51131,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2686,6172,20260225,TOTAL
VIRGINIA,NORTHAMPTON,2016,VA,51131,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3255,6172,20260225,TOTAL
VIRGINIA,NORTHAMPTON,2016,VA,51131,US PRESIDENT,OTHER,OTHER,231,6172,20260225,TOTAL
VIRGINIA,NORTHUMBERLAND,2016,VA,51133,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4302,7398,20260225,TOTAL
VIRGINIA,NORTHUMBERLAND,2016,VA,51133,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2852,7398,20260225,TOTAL
VIRGINIA,NORTHUMBERLAND,2016,VA,51133,US PRESIDENT,OTHER,OTHER,244,7398,20260225,TOTAL
VIRGINIA,NORTON,2016,VA,51720,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1021,1460,20260225,TOTAL
VIRGINIA,NORTON,2016,VA,51720,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,383,1460,20260225,TOTAL
VIRGINIA,NORTON,2016,VA,51720,US PRESIDENT,OTHER,OTHER,56,1460,20260225,TOTAL
VIRGINIA,NOTTOWAY,2016,VA,51135,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3712,6744,20260225,TOTAL
VIRGINIA,NOTTOWAY,2016,VA,51135,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2829,6744,20260225,TOTAL
VIRGINIA,NOTTOWAY,2016,VA,51135,US PRESIDENT,OTHER,OTHER,203,6744,20260225,TOTAL
VIRGINIA,ORANGE,2016,VA,51137,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10521,17270,20260225,TOTAL
VIRGINIA,ORANGE,2016,VA,51137,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5957,17270,20260225,TOTAL
VIRGINIA,ORANGE,2016,VA,51137,US PRESIDENT,OTHER,OTHER,792,17270,20260225,TOTAL
VIRGINIA,PAGE,2016,VA,51139,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7831,10740,20260225,TOTAL
VIRGINIA,PAGE,2016,VA,51139,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2514,10740,20260225,TOTAL
VIRGINIA,PAGE,2016,VA,51139,US PRESIDENT,OTHER,OTHER,395,10740,20260225,TOTAL
VIRGINIA,PATRICK,2016,VA,51141,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6454,8525,20260225,TOTAL
VIRGINIA,PATRICK,2016,VA,51141,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1768,8525,20260225,TOTAL
VIRGINIA,PATRICK,2016,VA,51141,US PRESIDENT,OTHER,OTHER,303,8525,20260225,TOTAL
VIRGINIA,PETERSBURG,2016,VA,51730,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1451,13786,20260225,TOTAL
VIRGINIA,PETERSBURG,2016,VA,51730,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12021,13786,20260225,TOTAL
VIRGINIA,PETERSBURG,2016,VA,51730,US PRESIDENT,OTHER,OTHER,314,13786,20260225,TOTAL
VIRGINIA,PITTSYLVANIA,2016,VA,51143,US PRESIDENT,DONALD TRUMP,REPUBLICAN,21554,31598,20260225,TOTAL
VIRGINIA,PITTSYLVANIA,2016,VA,51143,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9199,31598,20260225,TOTAL
VIRGINIA,PITTSYLVANIA,2016,VA,51143,US PRESIDENT,OTHER,OTHER,845,31598,20260225,TOTAL
VIRGINIA,POQUOSON,2016,VA,51735,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5092,7177,20260225,TOTAL
VIRGINIA,POQUOSON,2016,VA,51735,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1601,7177,20260225,TOTAL
VIRGINIA,POQUOSON,2016,VA,51735,US PRESIDENT,OTHER,OTHER,484,7177,20260225,TOTAL
VIRGINIA,PORTSMOUTH,2016,VA,51740,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12795,43265,20260225,TOTAL
VIRGINIA,PORTSMOUTH,2016,VA,51740,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,28497,43265,20260225,TOTAL
VIRGINIA,PORTSMOUTH,2016,VA,51740,US PRESIDENT,OTHER,OTHER,1973,43265,20260225,TOTAL
VIRGINIA,POWHATAN,2016,VA,51145,US PRESIDENT,DONALD TRUMP,REPUBLICAN,11885,16900,20260225,TOTAL
VIRGINIA,POWHATAN,2016,VA,51145,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4060,16900,20260225,TOTAL
VIRGINIA,POWHATAN,2016,VA,51145,US PRESIDENT,OTHER,OTHER,955,16900,20260225,TOTAL
VIRGINIA,PRINCE EDWARD,2016,VA,51147,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4101,9143,20260225,TOTAL
VIRGINIA,PRINCE EDWARD,2016,VA,51147,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4591,9143,20260225,TOTAL
VIRGINIA,PRINCE EDWARD,2016,VA,51147,US PRESIDENT,OTHER,OTHER,451,9143,20260225,TOTAL
VIRGINIA,PRINCE GEORGE,2016,VA,51149,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9157,16184,20260225,TOTAL
VIRGINIA,PRINCE GEORGE,2016,VA,51149,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6419,16184,20260225,TOTAL
VIRGINIA,PRINCE GEORGE,2016,VA,51149,US PRESIDENT,OTHER,OTHER,608,16184,20260225,TOTAL
VIRGINIA,PRINCE WILLIAM,2016,VA,51153,US PRESIDENT,DONALD TRUMP,REPUBLICAN,71721,196538,20260225,TOTAL
VIRGINIA,PRINCE WILLIAM,2016,VA,51153,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,113144,196538,20260225,TOTAL
VIRGINIA,PRINCE WILLIAM,2016,VA,51153,US PRESIDENT,OTHER,OTHER,11673,196538,20260225,TOTAL
VIRGINIA,PULASKI,2016,VA,51155,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10322,15167,20260225,TOTAL
VIRGINIA,PULASKI,2016,VA,51155,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4172,15167,20260225,TOTAL
VIRGINIA,PULASKI,2016,VA,51155,US PRESIDENT,OTHER,OTHER,673,15167,20260225,TOTAL
VIRGINIA,RADFORD,2016,VA,51750,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2638,6085,20260225,TOTAL
VIRGINIA,RADFORD,2016,VA,51750,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2925,6085,20260225,TOTAL
VIRGINIA,RADFORD,2016,VA,51750,US PRESIDENT,OTHER,OTHER,522,6085,20260225,TOTAL
VIRGINIA,RAPPAHANNOCK,2016,VA,51157,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2539,4483,20260225,TOTAL
VIRGINIA,RAPPAHANNOCK,2016,VA,51157,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1747,4483,20260225,TOTAL
VIRGINIA,RAPPAHANNOCK,2016,VA,51157,US PRESIDENT,OTHER,OTHER,197,4483,20260225,TOTAL
VIRGINIA,RICHMOND,2016,VA,51159,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2213,3661,20260225,TOTAL
VIRGINIA,RICHMOND,2016,VA,51760,US PRESIDENT,DONALD TRUMP,REPUBLICAN,15581,103484,20260225,TOTAL
VIRGINIA,RICHMOND,2016,VA,51159,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1347,3661,20260225,TOTAL
VIRGINIA,RICHMOND,2016,VA,51760,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,81259,103484,20260225,TOTAL
VIRGINIA,RICHMOND,2016,VA,51159,US PRESIDENT,OTHER,OTHER,101,3661,20260225,TOTAL
VIRGINIA,RICHMOND,2016,VA,51760,US PRESIDENT,OTHER,OTHER,6644,103484,20260225,TOTAL
VIRGINIA,ROANOKE,2016,VA,51161,US PRESIDENT,DONALD TRUMP,REPUBLICAN,31408,51489,20260225,TOTAL
VIRGINIA,ROANOKE,2016,VA,51770,US PRESIDENT,DONALD TRUMP,REPUBLICAN,14789,39466,20260225,TOTAL
VIRGINIA,ROANOKE,2016,VA,51161,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,17200,51489,20260225,TOTAL
VIRGINIA,ROANOKE,2016,VA,51770,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22286,39466,20260225,TOTAL
VIRGINIA,ROANOKE,2016,VA,51161,US PRESIDENT,OTHER,OTHER,2881,51489,20260225,TOTAL
VIRGINIA,ROANOKE,2016,VA,51770,US PRESIDENT,OTHER,OTHER,2391,39466,20260225,TOTAL
VIRGINIA,ROCKBRIDGE,2016,VA,51163,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6680,10795,20260225,TOTAL
VIRGINIA,ROCKBRIDGE,2016,VA,51163,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3508,10795,20260225,TOTAL
VIRGINIA,ROCKBRIDGE,2016,VA,51163,US PRESIDENT,OTHER,OTHER,607,10795,20260225,TOTAL
VIRGINIA,ROCKINGHAM,2016,VA,51165,US PRESIDENT,DONALD TRUMP,REPUBLICAN,25990,37487,20260225,TOTAL
VIRGINIA,ROCKINGHAM,2016,VA,51165,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9366,37487,20260225,TOTAL
VIRGINIA,ROCKINGHAM,2016,VA,51165,US PRESIDENT,OTHER,OTHER,2131,37487,20260225,TOTAL
VIRGINIA,RUSSELL,2016,VA,51167,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9521,12246,20260225,TOTAL
VIRGINIA,RUSSELL,2016,VA,51167,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2330,12246,20260225,TOTAL
VIRGINIA,RUSSELL,2016,VA,51167,US PRESIDENT,OTHER,OTHER,395,12246,20260225,TOTAL
VIRGINIA,SALEM,2016,VA,51775,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7226,12225,20260225,TOTAL
VIRGINIA,SALEM,2016,VA,51775,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4202,12225,20260225,TOTAL
VIRGINIA,SALEM,2016,VA,51775,US PRESIDENT,OTHER,OTHER,797,12225,20260225,TOTAL
VIRGINIA,SCOTT,2016,VA,51169,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8247,10100,20260225,TOTAL
VIRGINIA,SCOTT,2016,VA,51169,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1581,10100,20260225,TOTAL
VIRGINIA,SCOTT,2016,VA,51169,US PRESIDENT,OTHER,OTHER,272,10100,20260225,TOTAL
VIRGINIA,SHENANDOAH,2016,VA,51171,US PRESIDENT,DONALD TRUMP,REPUBLICAN,14094,20513,20260225,TOTAL
VIRGINIA,SHENANDOAH,2016,VA,51171,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5273,20513,20260225,TOTAL
VIRGINIA,SHENANDOAH,2016,VA,51171,US PRESIDENT,OTHER,OTHER,1146,20513,20260225,TOTAL
VIRGINIA,SMYTH,2016,VA,51173,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9750,12890,20260225,TOTAL
VIRGINIA,SMYTH,2016,VA,51173,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2665,12890,20260225,TOTAL
VIRGINIA,SMYTH,2016,VA,51173,US PRESIDENT,OTHER,OTHER,475,12890,20260225,TOTAL
VIRGINIA,SOUTHAMPTON,2016,VA,51175,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5035,8878,20260225,TOTAL
VIRGINIA,SOUTHAMPTON,2016,VA,51175,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3595,8878,20260225,TOTAL
VIRGINIA,SOUTHAMPTON,2016,VA,51175,US PRESIDENT,OTHER,OTHER,248,8878,20260225,TOTAL
VIRGINIA,SPOTSYLVANIA,2016,VA,51177,US PRESIDENT,DONALD TRUMP,REPUBLICAN,34623,62562,20260225,TOTAL
VIRGINIA,SPOTSYLVANIA,2016,VA,51177,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,24207,62562,20260225,TOTAL
VIRGINIA,SPOTSYLVANIA,2016,VA,51177,US PRESIDENT,OTHER,OTHER,3732,62562,20260225,TOTAL
VIRGINIA,STAFFORD,2016,VA,51179,US PRESIDENT,DONALD TRUMP,REPUBLICAN,33868,65934,20260225,TOTAL
VIRGINIA,STAFFORD,2016,VA,51179,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,27908,65934,20260225,TOTAL
VIRGINIA,STAFFORD,2016,VA,51179,US PRESIDENT,OTHER,OTHER,4158,65934,20260225,TOTAL
VIRGINIA,STAUNTON,2016,VA,51790,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5133,11255,20260225,TOTAL
VIRGINIA,STAUNTON,2016,VA,51790,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5333,11255,20260225,TOTAL
VIRGINIA,STAUNTON,2016,VA,51790,US PRESIDENT,OTHER,OTHER,789,11255,20260225,TOTAL
VIRGINIA,SUFFOLK,2016,VA,51800,US PRESIDENT,DONALD TRUMP,REPUBLICAN,18006,43240,20260225,TOTAL
VIRGINIA,SUFFOLK,2016,VA,51800,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,23280,43240,20260225,TOTAL
VIRGINIA,SUFFOLK,2016,VA,51800,US PRESIDENT,OTHER,OTHER,1954,43240,20260225,TOTAL
VIRGINIA,SURRY,2016,VA,51181,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1819,4228,20260225,TOTAL
VIRGINIA,SURRY,2016,VA,51181,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2272,4228,20260225,TOTAL
VIRGINIA,SURRY,2016,VA,51181,US PRESIDENT,OTHER,OTHER,137,4228,20260225,TOTAL
VIRGINIA,SUSSEX,2016,VA,51183,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2055,5044,20260225,TOTAL
VIRGINIA,SUSSEX,2016,VA,51183,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2879,5044,20260225,TOTAL
VIRGINIA,SUSSEX,2016,VA,51183,US PRESIDENT,OTHER,OTHER,110,5044,20260225,TOTAL
VIRGINIA,TAZEWELL,2016,VA,51185,US PRESIDENT,DONALD TRUMP,REPUBLICAN,15168,18566,20260225,TOTAL
VIRGINIA,TAZEWELL,2016,VA,51185,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2895,18566,20260225,TOTAL
VIRGINIA,TAZEWELL,2016,VA,51185,US PRESIDENT,OTHER,OTHER,503,18566,20260225,TOTAL
VIRGINIA,VIRGINIA BEACH,2016,VA,51810,US PRESIDENT,DONALD TRUMP,REPUBLICAN,98224,203262,20260225,TOTAL
VIRGINIA,VIRGINIA BEACH,2016,VA,51810,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,91032,203262,20260225,TOTAL
VIRGINIA,VIRGINIA BEACH,2016,VA,51810,US PRESIDENT,OTHER,OTHER,14006,203262,20260225,TOTAL
VIRGINIA,WARREN,2016,VA,51187,US PRESIDENT,DONALD TRUMP,REPUBLICAN,11773,17960,20260225,TOTAL
VIRGINIA,WARREN,2016,VA,51187,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5169,17960,20260225,TOTAL
VIRGINIA,WARREN,2016,VA,51187,US PRESIDENT,OTHER,OTHER,1018,17960,20260225,TOTAL
VIRGINIA,WASHINGTON,2016,VA,51191,US PRESIDENT,DONALD TRUMP,REPUBLICAN,19320,25847,20260225,TOTAL
